attribute_id,listing_id,bedrooms,bathrooms,floor_number,total_floors,year_built,is_rented,tenant_count,furnishing_status,metro_distance_km,parking_available,power_backup
16110,l00510,5,2,14,23,2012,False,0,semi-furnished,6.56,True,False
16111,l00511,2,4,8,15,2010,True,1,furnished,3.72,False,False
16112,l00512,1,3,20,26,2006,True,1,semi-furnished,6.36,False,False
16113,l00513,4,2,4,12,2007,True,3,semi-furnished,6.1,False,True
16115,l00515,5,3,22,29,1996,True,2,unfurnished,6.76,False,False
16116,l00516,1,2,13,22,2016,True,3,furnished,6.91,False,True
16117,l00517,3,4,0,28,2012,True,0,furnished,7.81,False,True
16118,l00518,5,3,13,34,1998,False,0,unfurnished,3.2,False,False
16119,l00519,1,1,15,33,1996,True,0,unfurnished,7.75,False,False
16120,l00520,1,3,15,40,1995,True,2,semi-furnished,1.48,False,True
16123,l00523,2,1,2,32,2004,False,0,unfurnished,3.27,True,False
16124,l00524,2,1,9,23,2009,False,0,semi-furnished,7.19,False,True
16125,l00525,4,2,16,27,2014,False,0,semi-furnished,6.5,False,True
16129,l00529,1,2,7,29,2011,True,3,unfurnished,4.15,True,True
16130,l00530,5,4,4,27,1997,False,0,semi-furnished,5.95,False,False
16131,l00531,2,1,20,25,1997,False,0,semi-furnished,5.79,False,False
16132,l00532,5,2,11,31,2006,True,3,unfurnished,6.85,True,False
16133,l00533,2,3,22,38,1998,True,2,semi-furnished,5.43,True,True
16134,l00534,4,3,19,19,2006,False,0,furnished,2.79,True,True
16135,l00535,1,1,8,22,2020,False,0,semi-furnished,5.09,False,True
16136,l00536,1,3,13,19,2000,False,0,semi-furnished,6.8,False,True
16138,l00538,2,4,1,31,2019,False,0,unfurnished,1.49,False,False
16139,l00539,3,4,0,20,2011,False,0,semi-furnished,5.27,True,False
16140,l00540,1,2,17,20,2009,False,0,semi-furnished,2.31,False,False
16142,l00542,2,4,19,26,2006,False,0,semi-furnished,2.78,False,True
16143,l00543,2,1,10,36,1995,True,1,furnished,4.64,True,False
16144,l00544,3,1,15,34,2021,False,0,furnished,1.07,False,False
16145,l00545,2,1,6,11,2001,False,0,semi-furnished,0.88,True,False
16146,l00546,5,1,2,13,2017,True,3,semi-furnished,1.69,True,False
16147,l00547,3,4,3,35,2023,False,0,furnished,1.83,True,False
16149,l00549,4,3,14,18,2009,False,0,unfurnished,6.77,False,False
16150,l00550,3,1,6,20,2010,False,0,furnished,7.14,True,False
16151,l00551,5,1,11,26,2023,False,0,unfurnished,1.6,False,False
16152,l00552,3,3,7,40,2008,True,3,unfurnished,7.62,True,True
16153,l00553,2,2,11,19,1998,True,2,semi-furnished,2.73,False,False
16154,l00554,2,2,21,23,2005,False,0,furnished,1.99,False,True
16158,l00558,3,2,23,26,2000,False,0,unfurnished,4.81,True,False
16159,l00559,5,1,11,18,2003,True,2,furnished,4.89,True,True
16160,l00560,3,2,3,40,1998,True,4,unfurnished,5.48,True,False
16161,l00561,4,2,11,21,2006,False,0,furnished,0.43,False,False
16163,l00563,1,4,3,20,2001,False,0,semi-furnished,1.13,True,False
16166,l00566,5,2,7,10,2015,False,0,unfurnished,4.29,False,False
16168,l00568,4,4,19,20,2004,False,0,furnished,6.56,False,True
16171,l00571,3,4,17,19,2003,True,3,furnished,4.53,False,False
16172,l00572,4,4,14,38,1998,False,0,unfurnished,1.87,True,False
16174,l00574,3,3,2,40,2010,True,3,furnished,4.57,True,False
16175,l00575,4,4,16,34,1998,True,4,unfurnished,3.75,False,True
16176,l00576,3,3,9,9,1996,False,0,unfurnished,3.53,True,False
16177,l00577,3,1,16,40,2008,False,0,semi-furnished,5.95,False,True
16178,l00578,2,4,18,18,2011,True,4,unfurnished,7.82,True,True
16179,l00579,4,4,1,23,1999,False,0,semi-furnished,6.52,False,False
16180,l00580,2,4,18,30,2017,True,0,semi-furnished,2.91,True,False
16181,l00581,4,2,10,37,2003,False,0,semi-furnished,2.52,False,True
16182,l00582,5,2,0,35,1998,False,0,unfurnished,4.08,False,False
16183,l00583,4,3,14,36,2001,False,0,unfurnished,2.43,False,True
16184,l00584,4,3,14,37,2019,False,0,semi-furnished,6.86,True,True
16185,l00585,2,1,0,10,2023,True,1,furnished,1.92,True,True
16186,l00586,4,4,3,9,2012,False,0,semi-furnished,1.23,True,False
16187,l00587,2,3,1,17,1996,True,2,semi-furnished,5.25,False,True
16188,l00588,4,2,10,15,1996,True,2,semi-furnished,4.52,False,False
16189,l00589,2,2,24,25,2021,False,0,semi-furnished,4.44,False,True
16191,l00591,1,1,15,34,2011,False,0,unfurnished,2.28,False,True
16192,l00592,2,1,19,28,2007,False,0,furnished,0.72,True,False
16193,l00593,4,2,1,34,2017,True,3,unfurnished,5.36,False,True
16194,l00594,2,1,21,30,1995,True,2,unfurnished,2.72,False,True
16195,l00595,5,2,14,26,1999,False,0,unfurnished,3.18,False,True
16196,l00596,2,2,10,35,2014,True,4,unfurnished,3.88,False,True
16198,l00598,1,2,16,18,2010,False,0,furnished,0.87,True,True
16199,l00599,1,1,3,24,2012,True,1,semi-furnished,7.91,True,True
16200,l00600,4,4,5,35,2023,True,0,unfurnished,0.36,True,False
16201,l00601,5,4,0,21,2002,True,4,semi-furnished,1.49,True,False
16202,l00602,1,4,13,31,1999,True,3,unfurnished,6.43,True,False
16203,l00603,2,1,10,12,2012,False,0,semi-furnished,4.68,True,True
16204,l00604,3,4,0,20,2015,False,0,unfurnished,7.18,True,False
16205,l00605,5,1,2,15,2020,False,0,semi-furnished,3.13,True,True
16206,l00606,4,3,15,35,1997,True,1,semi-furnished,1.14,False,True
16208,l00608,5,1,8,15,2006,True,1,semi-furnished,0.28,False,False
16209,l00609,3,3,0,15,2002,False,0,semi-furnished,7.96,True,False
16210,l00610,3,2,23,31,2022,False,0,unfurnished,0.56,False,False
16211,l00611,4,3,8,35,2013,True,2,unfurnished,0.41,False,True
16212,l00612,1,2,8,27,2014,True,2,unfurnished,0.31,True,False
16213,l00613,1,1,15,31,2015,False,0,semi-furnished,5.16,False,False
16214,l00614,5,4,6,40,1996,True,4,furnished,5.85,False,False
16216,l00616,1,2,3,7,2010,True,2,unfurnished,6.65,False,True
16218,l00618,4,1,0,29,2000,True,2,unfurnished,5.96,True,False
16219,l00619,1,3,4,33,2012,True,4,semi-furnished,3.14,False,True
16220,l00620,5,3,3,29,1997,True,3,furnished,1.28,False,False
16222,l00622,1,1,10,33,2008,False,0,semi-furnished,5.85,False,True
16223,l00623,5,3,8,19,1999,True,2,unfurnished,7.73,False,True
16224,l00624,1,2,22,26,2023,False,0,unfurnished,6.26,True,True
16225,l00625,4,3,5,18,2001,True,2,semi-furnished,3.41,True,False
16226,l00626,5,4,18,33,2023,False,0,semi-furnished,4.85,True,True
16228,l00628,1,1,2,22,2019,False,0,unfurnished,2.65,False,True
16229,l00629,5,1,8,38,2012,True,0,furnished,7.22,False,True
16230,l00630,3,1,14,26,2001,False,0,unfurnished,0.96,False,True
16231,l00631,4,3,6,6,2006,True,2,unfurnished,3.1,False,True
16232,l00632,3,4,19,39,2008,False,0,unfurnished,7.45,True,False
16233,l00633,5,1,13,37,2005,True,3,semi-furnished,1.18,False,False
16234,l00634,3,1,10,18,1995,False,0,furnished,7.81,True,True
16235,l00635,2,3,9,36,2004,False,0,unfurnished,1.55,False,True
16236,l00636,3,4,2,39,2015,True,1,unfurnished,1.14,False,True
16237,l00637,1,4,23,26,2006,False,0,furnished,7.46,True,False
16239,l00639,2,4,16,16,1998,False,0,semi-furnished,6.88,False,True
16240,l00640,5,3,9,23,1996,True,0,unfurnished,7.83,True,True
16241,l00641,5,1,6,33,2022,True,1,semi-furnished,0.34,False,True
16242,l00642,3,4,11,31,2009,True,3,semi-furnished,7.57,False,True
16243,l00643,2,4,1,33,2003,False,0,unfurnished,6.71,True,True
16244,l00644,1,3,4,29,2023,True,2,semi-furnished,3.5,False,False
16245,l00645,4,2,10,25,2017,True,1,furnished,0.69,True,False
16246,l00646,3,1,3,37,2007,False,0,furnished,2.91,True,False
16247,l00647,4,1,16,18,2000,False,0,unfurnished,7.49,True,True
16248,l00648,5,1,12,23,2021,True,1,furnished,5.29,True,True
16250,l00650,5,3,1,16,1997,True,2,unfurnished,3.64,False,False
16251,l00651,5,4,9,19,1997,True,3,furnished,7.08,True,False
16252,l00652,4,2,12,36,2003,True,2,semi-furnished,2.36,True,False
16253,l00653,1,3,21,28,2012,True,2,furnished,1.51,True,True
16255,l00655,4,1,7,14,2017,False,0,unfurnished,7.16,False,True
16256,l00656,2,1,4,40,1998,False,0,unfurnished,0.27,True,False
16257,l00657,5,3,10,19,2019,False,0,unfurnished,3.2,True,True
16259,l00659,1,4,25,29,2022,False,0,furnished,0.83,True,False
16261,l00661,3,2,13,13,2016,False,0,unfurnished,7.94,True,False
16263,l00663,1,2,1,26,2008,False,0,furnished,5.75,False,True
16264,l00664,1,1,11,28,2008,False,0,semi-furnished,7.76,True,False
16265,l00665,5,2,6,21,1998,True,2,furnished,2.38,False,False
16267,l00667,1,2,14,21,2022,False,0,furnished,1.22,False,True
16268,l00668,4,3,3,15,2018,True,2,furnished,2.41,True,True
16269,l00669,1,3,22,37,1998,False,0,semi-furnished,5.95,True,True
16270,l00670,4,4,25,27,2023,True,0,semi-furnished,0.98,False,False
16273,l00673,2,4,7,10,2009,True,0,furnished,7.3,False,True
16274,l00674,5,3,20,39,2007,True,4,unfurnished,3.33,False,False
16275,l00675,1,4,4,21,2002,True,2,furnished,3.2,True,False
16276,l00676,5,2,10,32,2003,False,0,semi-furnished,3.22,True,True
16277,l00677,3,1,25,25,2005,True,1,semi-furnished,6.63,False,True
16278,l00678,5,4,6,8,2020,True,3,semi-furnished,3.93,True,False
16280,l00680,3,3,6,20,2006,False,0,unfurnished,5.85,False,False
16281,l00681,3,3,5,30,2018,True,1,semi-furnished,0.98,False,True
16285,l00685,4,3,2,32,2013,True,2,furnished,5.68,True,False
16286,l00686,2,4,18,25,2008,True,2,furnished,4.91,True,False
16287,l00687,2,2,25,31,2022,False,0,unfurnished,3.53,True,False
16289,l00689,1,2,2,5,2011,True,2,furnished,6.46,True,False
16290,l00690,3,3,15,27,2010,False,0,semi-furnished,3.48,True,True
16291,l00691,1,3,8,12,2014,False,0,unfurnished,7.38,False,False
16292,l00692,2,3,6,19,2007,True,4,unfurnished,5.93,True,True
16293,l00693,4,3,16,29,1995,False,0,unfurnished,1.95,True,True
16294,l00694,4,1,6,8,2012,False,0,semi-furnished,3.42,False,False
16295,l00695,3,3,14,36,2000,False,0,semi-furnished,1.1,True,False
16296,l00696,1,2,18,25,1998,False,0,unfurnished,6.54,False,False
16297,l00697,2,1,1,26,2022,False,0,unfurnished,3.05,False,False
16298,l00698,2,1,10,38,2002,True,3,semi-furnished,1.02,False,False
16299,l00699,2,1,12,25,1998,True,1,semi-furnished,5.36,False,False
16300,l00700,5,4,9,38,2012,True,4,unfurnished,4.7,False,True
16301,l00701,4,1,19,27,1999,True,2,semi-furnished,2.61,False,True
16302,l00702,2,2,3,16,2008,True,0,furnished,6.59,True,False
16305,l00705,3,4,1,11,2017,False,0,semi-furnished,3.71,False,True
16306,l00706,3,4,6,9,2023,True,3,semi-furnished,7.69,False,True
16307,l00707,2,4,7,25,2011,False,0,semi-furnished,4.5,True,True
16308,l00708,4,3,2,10,2003,True,4,semi-furnished,2.04,True,False
16309,l00709,2,1,11,16,2003,True,4,unfurnished,5.45,True,True
16310,l00710,4,1,5,16,1998,True,2,semi-furnished,4.25,False,True
16311,l00711,1,1,25,34,2008,True,0,furnished,2.17,False,True
16312,l00712,1,2,6,8,2004,True,0,unfurnished,3.48,True,False
16313,l00713,2,3,7,26,2012,True,1,semi-furnished,2.11,True,True
16314,l00714,4,1,2,30,2000,False,0,semi-furnished,3.69,True,False
16315,l00715,2,1,2,36,2009,True,0,unfurnished,7.18,False,False
16316,l00716,1,1,6,28,2016,False,0,unfurnished,1.42,False,True
16317,l00717,2,4,25,28,2008,False,0,unfurnished,1.21,False,True
16318,l00718,5,2,10,15,2012,True,2,furnished,4.26,True,True
16319,l00719,1,4,22,24,2005,True,2,furnished,1.92,True,True
16320,l00720,5,2,10,22,1999,True,0,unfurnished,3.27,False,True
16321,l00721,2,3,20,32,1996,True,2,semi-furnished,6.31,True,False
16323,l00723,5,1,11,23,2004,False,0,furnished,7.68,False,False
16325,l00725,1,2,3,21,2001,False,0,unfurnished,0.48,False,False
16326,l00726,2,2,7,30,2007,False,0,furnished,2.5,False,True
16327,l00727,5,3,17,19,2000,False,0,semi-furnished,3.25,True,False
16328,l00728,2,1,19,25,1995,False,0,semi-furnished,3.87,True,False
16329,l00729,5,3,7,13,2022,False,0,unfurnished,5.54,True,False
16330,l00730,2,1,3,38,2012,False,0,furnished,2.19,False,True
16331,l00731,5,2,12,31,2018,True,0,furnished,5.39,False,False
16332,l00732,1,4,4,36,2006,False,0,semi-furnished,4.7,False,False
16333,l00733,4,3,0,32,1999,True,4,semi-furnished,4.4,False,True
16335,l00735,2,2,4,30,2011,True,2,semi-furnished,2.35,False,False
16336,l00736,5,2,16,32,2005,True,4,unfurnished,5.77,True,True
16337,l00737,1,2,18,19,2017,True,3,semi-furnished,7.82,True,True
16338,l00738,5,1,4,6,2021,False,0,semi-furnished,5.01,False,True
16339,l00739,3,4,21,26,2005,False,0,semi-furnished,3.15,True,False
16340,l00740,5,4,13,25,2016,True,4,unfurnished,0.83,False,False
16341,l00741,2,3,25,31,2010,False,0,furnished,4.31,False,False
16342,l00742,5,2,6,26,1996,False,0,unfurnished,0.49,False,False
16344,l00744,1,1,15,40,2017,True,0,unfurnished,7.16,True,False
16345,l00745,5,3,3,18,2014,False,0,unfurnished,3.7,False,True
16346,l00746,2,3,7,31,1996,True,0,furnished,4.96,True,False
16348,l00748,1,1,12,40,2020,True,3,unfurnished,7.99,False,False
16349,l00749,4,4,4,5,2014,False,0,unfurnished,7.92,True,False
16350,l00750,4,3,11,11,2022,False,0,semi-furnished,6.41,True,False
16351,l00751,4,4,6,36,2018,True,1,semi-furnished,7.49,False,False
16352,l00752,1,4,19,36,1995,False,0,unfurnished,5.13,False,False
16353,l00753,2,2,0,11,2004,False,0,semi-furnished,0.48,True,True
16355,l00755,1,1,5,5,1995,True,3,semi-furnished,6.42,False,True
16356,l00756,3,2,9,12,2008,True,2,furnished,6.07,True,False
16357,l00757,1,2,5,7,2012,True,3,unfurnished,7.79,True,True
16359,l00759,1,4,16,35,2022,False,0,unfurnished,3.5,True,False
16360,l00760,4,1,7,21,1995,True,1,furnished,6.52,True,True
16361,l00761,4,3,2,17,2000,True,0,semi-furnished,3.61,False,False
16362,l00762,4,1,7,33,2018,True,3,unfurnished,3.85,False,False
16363,l00763,4,4,21,32,2021,True,3,furnished,5.1,False,False
16365,l00765,1,3,2,40,2021,True,0,unfurnished,5.77,False,False
16366,l00766,1,2,13,20,2006,False,0,furnished,6.4,True,False
16369,l00769,3,1,0,39,2007,False,0,semi-furnished,2.56,True,True
16370,l00770,1,2,2,11,1998,False,0,semi-furnished,5.79,False,False
16371,l00771,1,1,8,40,2023,True,4,furnished,0.79,False,False
16372,l00772,4,2,5,18,1996,False,0,furnished,5.2,True,False
16373,l00773,4,1,10,16,2018,True,4,furnished,1.35,False,True
16374,l00774,5,4,5,20,2007,True,3,semi-furnished,5.59,True,True
16375,l00775,5,3,9,14,2022,True,2,semi-furnished,1.24,True,False
16376,l00776,3,2,5,9,2020,False,0,furnished,4.7,False,False
16377,l00777,2,2,5,25,2009,True,4,unfurnished,5.19,False,False
16378,l00778,2,4,21,21,1997,False,0,furnished,5.29,False,False
16379,l00779,4,3,1,32,2015,False,0,unfurnished,3.87,False,True
16380,l00780,1,1,15,33,1996,False,0,furnished,5.93,True,True
16381,l00781,3,1,22,25,2018,False,0,unfurnished,0.47,True,False
16383,l00783,1,1,2,5,2007,True,3,semi-furnished,1.51,False,False
16384,l00784,1,1,1,13,2007,True,2,furnished,0.76,True,True
16386,l00786,5,2,0,37,1998,False,0,unfurnished,7.28,True,False
16389,l00789,1,2,2,25,1997,False,0,unfurnished,7.81,True,True
16392,l00792,5,4,9,18,2010,False,0,furnished,2.88,False,False
16393,l00793,5,1,1,28,2015,True,2,furnished,2.82,False,False
16394,l00794,4,2,3,13,2002,True,4,furnished,2.28,True,True
16395,l00795,2,1,16,16,1999,False,0,unfurnished,2.58,False,False
16397,l00797,4,2,25,37,2005,True,4,semi-furnished,7.18,False,True
16398,l00798,3,1,17,21,2005,True,1,semi-furnished,0.26,True,True
16400,l00800,5,3,0,24,2006,True,1,semi-furnished,5.18,True,True
16401,l00801,4,2,5,13,2011,True,2,semi-furnished,3.3,True,False
16402,l00802,4,3,17,24,2011,True,3,furnished,5.83,False,False
16403,l00803,1,1,6,34,2005,False,0,semi-furnished,7.69,False,False
16404,l00804,2,2,13,18,2012,True,1,semi-furnished,2.43,False,False
16408,l00808,1,1,8,13,2021,False,0,semi-furnished,5.54,False,False
16409,l00809,3,3,3,29,2018,True,0,furnished,4.39,True,True
16411,l00811,1,1,5,30,1997,True,1,unfurnished,5.98,True,True
16412,l00812,4,3,3,35,2013,False,0,furnished,2.46,False,False
16414,l00814,1,3,12,22,2012,False,0,semi-furnished,4.04,True,False
16419,l00819,1,3,24,33,2015,False,0,semi-furnished,5.05,True,True
16421,l00821,3,3,8,27,2000,False,0,furnished,7.25,True,False
16422,l00822,4,3,2,14,2023,False,0,semi-furnished,5.64,False,False
16423,l00823,2,1,22,22,2003,True,4,furnished,0.27,False,False
16424,l00824,5,3,5,29,2000,False,0,unfurnished,4.07,False,True
16425,l00825,3,1,15,36,2010,True,1,semi-furnished,7.19,False,True
16426,l00826,2,1,12,17,2023,False,0,furnished,3.0,False,False
16427,l00827,2,3,16,16,2012,True,2,semi-furnished,6.3,False,True
16428,l00828,3,4,3,31,2011,False,0,semi-furnished,3.6,False,False
16429,l00829,4,3,0,27,2021,True,4,furnished,7.36,False,True
16430,l00830,2,3,8,28,2023,False,0,unfurnished,4.71,True,False
16431,l00831,3,2,11,25,2002,False,0,unfurnished,4.94,True,False
16432,l00832,3,3,6,24,2006,True,1,semi-furnished,4.34,True,False
16433,l00833,5,2,5,19,2005,False,0,furnished,3.23,False,True
16434,l00834,1,4,3,33,1998,False,0,unfurnished,1.74,False,True
16435,l00835,1,2,10,14,2013,True,1,semi-furnished,5.54,False,True
16436,l00836,4,1,11,16,2018,True,0,semi-furnished,0.5,False,False
16437,l00837,4,3,8,22,2003,True,2,furnished,3.96,True,True
16438,l00838,3,4,1,9,2014,False,0,furnished,1.53,False,True
16439,l00839,1,1,6,27,2000,False,0,unfurnished,3.23,False,True
16440,l00840,4,2,1,20,2009,True,4,unfurnished,2.79,False,False
16441,l00841,2,1,15,15,2010,True,2,semi-furnished,0.56,True,False
16442,l00842,5,2,20,22,2018,False,0,unfurnished,0.41,True,False
16443,l00843,4,2,22,33,2017,True,1,furnished,0.86,False,True
16444,l00844,3,2,0,39,2010,False,0,semi-furnished,1.93,True,True
16445,l00845,2,1,9,34,1999,False,0,unfurnished,3.02,False,False
16446,l00846,5,1,2,33,2015,False,0,semi-furnished,1.79,False,False
16447,l00847,1,3,6,26,1995,False,0,furnished,1.83,True,True
16448,l00848,4,4,2,14,2017,True,1,furnished,5.91,True,False
16449,l00849,4,1,4,19,2021,True,2,unfurnished,1.69,False,True
16450,l00850,4,4,17,22,2016,False,0,unfurnished,5.83,False,False
16452,l00852,1,1,18,23,2001,True,4,semi-furnished,1.81,True,False
16453,l00853,1,4,10,32,2014,False,0,furnished,5.25,False,False
16454,l00854,1,4,15,23,2012,True,0,unfurnished,7.17,False,True
16455,l00855,5,3,11,24,1999,True,2,semi-furnished,2.34,True,True
16458,l00858,4,1,2,30,2007,False,0,unfurnished,6.77,False,True
16459,l00859,2,3,12,19,1995,False,0,furnished,3.76,True,True
16460,l00860,5,2,22,27,2021,False,0,unfurnished,6.97,True,False
16461,l00861,1,4,22,28,2003,False,0,unfurnished,1.11,True,True
16462,l00862,4,3,12,23,2021,False,0,unfurnished,1.34,True,True
16463,l00863,3,2,21,31,2020,False,0,unfurnished,7.64,True,True
16464,l00864,2,4,8,19,2018,True,3,unfurnished,6.51,False,False
16465,l00865,5,4,6,40,2000,False,0,semi-furnished,4.52,True,False
16466,l00866,3,1,16,32,2004,False,0,semi-furnished,4.68,False,False
16467,l00867,1,3,5,17,2015,True,1,furnished,2.64,False,False
16469,l00869,1,4,11,35,2004,False,0,unfurnished,5.53,False,True
16471,l00871,2,1,20,23,2001,True,4,furnished,1.13,False,False
16472,l00872,2,3,11,36,2018,True,4,furnished,1.88,False,False
16473,l00873,5,4,5,22,2021,True,3,unfurnished,2.65,True,True
16474,l00874,1,2,4,36,2000,True,2,semi-furnished,1.38,True,True
16475,l00875,2,4,20,28,2013,True,3,semi-furnished,2.02,False,False
16476,l00876,5,1,18,19,2009,False,0,unfurnished,6.33,True,True
16477,l00877,3,2,19,27,2019,False,0,unfurnished,4.11,False,False
16478,l00878,2,1,22,23,2014,False,0,unfurnished,1.22,False,False
16480,l00880,1,3,17,22,1997,True,0,furnished,1.76,False,True
16481,l00881,5,4,12,29,2006,True,1,unfurnished,6.32,True,True
16483,l00883,1,2,6,19,2014,False,0,furnished,5.76,False,False
16484,l00884,3,3,23,24,2001,False,0,semi-furnished,4.31,False,True
16485,l00885,1,4,13,37,2007,True,4,unfurnished,4.99,False,True
16486,l00886,2,1,6,22,1996,False,0,unfurnished,7.24,True,False
16487,l00887,2,3,6,40,2016,True,0,unfurnished,2.88,False,False
16488,l00888,1,2,6,15,2011,False,0,semi-furnished,5.89,False,True
16489,l00889,5,2,22,38,2003,False,0,unfurnished,4.14,True,False
16490,l00890,1,2,13,15,2010,False,0,unfurnished,0.25,True,False
16491,l00891,1,2,15,18,2000,True,0,furnished,3.84,True,True
16495,l00895,4,4,0,10,2021,False,0,semi-furnished,6.19,False,False
16496,l00896,2,1,8,36,1998,True,4,semi-furnished,6.24,False,False
16497,l00897,1,4,8,8,2010,False,0,semi-furnished,6.43,True,False
16499,l00899,1,4,0,6,2015,True,1,furnished,2.8,True,True
16501,l00901,1,4,23,24,2017,False,0,unfurnished,6.02,True,False
16502,l00902,4,3,19,31,2022,True,3,furnished,1.69,True,True
16503,l00903,5,2,2,6,2013,False,0,semi-furnished,5.77,True,False
16504,l00904,5,4,4,7,2013,False,0,unfurnished,7.26,False,True
16507,l00907,3,3,1,40,2011,True,2,semi-furnished,3.98,True,True
16508,l00908,1,4,8,31,2007,True,0,unfurnished,6.99,True,False
16510,l00910,4,2,14,27,2020,True,4,semi-furnished,3.83,True,True
16511,l00911,5,2,0,14,2020,False,0,semi-furnished,6.49,False,True
16512,l00912,2,1,11,30,2017,False,0,semi-furnished,7.39,True,False
16514,l00914,5,3,12,12,2011,True,4,semi-furnished,4.73,True,True
16515,l00915,5,3,17,32,2006,True,1,furnished,0.43,True,True
16516,l00916,4,3,20,25,2011,True,4,furnished,0.69,False,False
16517,l00917,4,2,6,10,2022,True,2,semi-furnished,5.78,False,False
16518,l00918,3,4,3,8,2001,False,0,semi-furnished,1.15,True,True
16519,l00919,4,1,14,29,2015,False,0,furnished,7.95,True,True
16520,l00920,4,4,25,36,2008,True,1,furnished,4.64,True,True
16521,l00921,4,1,19,38,1995,True,2,unfurnished,3.55,True,True
16522,l00922,1,1,12,16,2015,False,0,furnished,5.48,True,True
16523,l00923,2,2,0,20,2020,False,0,unfurnished,4.59,False,False
16524,l00924,3,1,8,32,2000,False,0,unfurnished,2.79,False,False
16525,l00925,2,2,0,20,2010,True,2,unfurnished,6.06,False,True
16527,l00927,5,3,6,18,2023,False,0,semi-furnished,7.06,False,False
16528,l00928,4,4,17,18,2008,False,0,furnished,5.81,False,True
16529,l00929,3,1,21,35,2009,False,0,semi-furnished,2.9,False,True
16530,l00930,3,2,4,31,1995,False,0,furnished,6.35,False,True
16531,l00931,2,3,14,34,2006,True,2,furnished,2.41,False,True
16536,l00936,5,3,15,27,2005,False,0,semi-furnished,1.25,False,True
16537,l00937,2,2,0,19,1999,True,2,semi-furnished,7.91,True,False
16538,l00938,1,4,22,26,2009,False,0,unfurnished,0.94,True,True
16539,l00939,3,3,13,40,2001,True,1,unfurnished,7.32,False,False
16540,l00940,4,3,18,18,2000,False,0,furnished,5.12,True,True
16542,l00942,3,2,9,21,2014,False,0,unfurnished,2.01,False,False
16543,l00943,3,1,4,31,2023,False,0,semi-furnished,4.29,False,True
16544,l00944,4,3,8,39,2017,False,0,furnished,1.55,False,False
16545,l00945,5,4,2,23,2014,False,0,furnished,0.21,True,False
16547,l00947,4,3,1,11,2023,False,0,unfurnished,3.69,False,True
16548,l00948,1,1,8,37,2013,True,3,semi-furnished,5.54,False,False
16549,l00949,4,3,4,33,2015,False,0,semi-furnished,7.4,False,True
16550,l00950,2,3,24,29,2012,False,0,furnished,5.32,False,True
16551,l00951,4,2,12,35,2003,True,1,furnished,4.18,False,True
16552,l00952,1,4,19,26,2013,False,0,semi-furnished,6.14,True,False
16553,l00953,4,1,1,30,2004,True,3,semi-furnished,4.11,False,False
16554,l00954,5,2,12,30,1996,True,2,unfurnished,1.24,False,True
16555,l00955,3,2,4,37,2002,True,3,furnished,3.59,False,True
16556,l00956,1,2,11,30,2020,False,0,furnished,5.05,True,True
16557,l00957,3,1,9,11,2019,False,0,furnished,6.56,True,True
16558,l00958,2,3,16,22,2014,True,2,furnished,6.59,True,False
16559,l00959,3,3,22,34,2022,True,1,semi-furnished,5.52,False,True
16560,l00960,3,4,25,29,2012,False,0,semi-furnished,0.91,False,False
16562,l00962,3,4,1,8,1995,False,0,furnished,3.56,False,False
16563,l00963,4,3,6,12,2013,True,4,furnished,0.53,False,True
16564,l00964,4,4,19,28,2018,False,0,furnished,3.38,False,True
16565,l00965,3,2,12,19,2012,False,0,furnished,4.43,True,True
16568,l00968,4,4,0,32,2009,False,0,unfurnished,7.44,True,False
16569,l00969,4,3,24,40,2016,True,1,semi-furnished,7.46,True,False
16570,l00970,2,2,19,31,2011,False,0,semi-furnished,4.51,False,True
16572,l00972,1,3,1,37,2015,True,2,furnished,3.11,True,False
16573,l00973,4,4,6,30,2006,False,0,semi-furnished,1.09,False,True
16575,l00975,4,4,1,35,2006,True,3,unfurnished,2.13,True,False
16576,l00976,1,1,25,36,2012,False,0,furnished,0.94,True,True
16580,l00980,2,2,10,31,1998,True,2,furnished,3.16,False,False
16582,l00982,4,1,15,35,2009,False,0,semi-furnished,1.48,False,False
16583,l00983,3,2,0,38,2004,False,0,semi-furnished,7.29,False,True
16584,l00984,3,2,7,18,1997,True,4,unfurnished,4.99,True,True
16585,l00985,2,4,0,17,2006,True,1,furnished,0.68,False,False
16586,l00986,3,2,17,24,2001,False,0,unfurnished,5.02,False,False
16587,l00987,5,2,6,27,2013,False,0,unfurnished,7.81,False,False
16588,l00988,1,1,16,30,2007,False,0,furnished,7.89,False,False
16589,l00989,2,4,16,36,2002,False,0,unfurnished,4.4,True,False
16591,l00991,1,2,4,39,2009,True,0,unfurnished,0.58,False,True
16592,l00992,3,1,13,21,2008,False,0,unfurnished,4.38,True,False
16593,l00993,2,4,24,26,2000,False,0,furnished,7.5,False,True
16594,l00994,2,4,13,40,2021,True,2,furnished,0.47,False,False
16596,l00996,4,3,10,16,2022,True,3,semi-furnished,6.87,False,False
16597,l00997,4,4,18,28,2023,True,3,unfurnished,3.69,True,False
16598,l00998,2,1,0,34,2009,False,0,furnished,7.53,True,False
16600,l01000,1,3,5,14,2017,False,0,unfurnished,3.62,False,False
16601,l01001,5,4,3,31,1997,True,4,semi-furnished,1.1,True,False
16603,l01003,2,3,9,35,2005,True,0,unfurnished,5.0,True,False
16604,l01004,3,4,13,36,1995,False,0,furnished,4.01,False,False
